# WaniKani - Kanji
# Generated on August 13, 2016 15:54 PM UTC
# WaniKani to Anki Exporter (http://wanikanitoanki.com)
#key;type;character;meaning;image;onyomi;kunyomi;important_reading;kana;level
k_来;kanji;来;come, next;;らい;く.る;onyomi;;5
k_倉;kanji;倉;warehouse;;そう;くら;onyomi;;31
k_孫;kanji;孫;grandchild;;そん;まご;onyomi;;31
k_径;kanji;径;diameter;;けい;None;onyomi;;31
k_舎;kanji;舎;cottage;;しゃ;None;onyomi;;35
k_隊;kanji;隊;squad;;たい;None;onyomi;;28
k_嘆;kanji;嘆;sigh;;たん;なげ.く;onyomi;;31
k_尋;kanji;尋;inquire;;じん;たず.ねる;onyomi;;31
k_討;kanji;討;chastise;;とう;None;onyomi;;26
k_迎;kanji;迎;welcome;;げい;むか.える;onyomi;;32
k_壊;kanji;壊;break;;かい;こわ.*;onyomi;;29
k_磁;kanji;磁;magnet;;じ;None;onyomi;;34
k_驚;kanji;驚;surprised;;きょう;おどろ.*;onyomi;;31
k_帯;kanji;帯;belt;;たい;おび;onyomi;;31
k_散;kanji;散;scatter;;さん;ち.*;onyomi;;31
k_貨;kanji;貨;freight;;か;None;onyomi;;31
k_筋;kanji;筋;muscle, tendon;;きん;すじ;onyomi;;33
k_脈;kanji;脈;vein;;みゃく;None;onyomi;;31
k_近;kanji;近;near, close;;きん;ちか.い;onyomi;;5
k_銅;kanji;銅;copper;;どう;あかがね;onyomi;;35
k_酔;kanji;酔;drunk;;すい;よ.う;onyomi;;35
k_陸;kanji;陸;land;;りく;None;onyomi;;31
k_訳;kanji;訳;translation, reason;;やく;わけ;onyomi;;32
k_破;kanji;破;tear;;は;やぶ.*;onyomi;;35
k_滞;kanji;滞;stagnate;;たい;とどこお.る;onyomi;;35
k_弱;kanji;弱;weak;;じゃく;よわ.い;onyomi;;7
k_亀;kanji;亀;turtle;;None;かめ;kunyomi;;35
k_炎;kanji;炎;flame, big fire;;えん;ほのお;onyomi;;35
k_綺;kanji;綺;beautiful;;き;None;onyomi;;28
k_介;kanji;介;jammed in;;かい;None;onyomi;;35
k_靴;kanji;靴;shoes;;か;くつ;kunyomi;;27
k_徳;kanji;徳;virtue;;とく;None;onyomi;;31
k_覚;kanji;覚;memorize, awake, memorise;;かく;おぼ, さ;onyomi;;17
k_祈;kanji;祈;pray, prayer;;き;いの.る;onyomi;;18
k_眼;kanji;眼;eyeball;;がん;め;onyomi;;32
k_偵;kanji;偵;spy;;てい;None;onyomi;;31
k_辺;kanji;辺;area;;へん;あた.り, べ;onyomi;;7
k_序;kanji;序;preface;;じょ;つい, ついで;onyomi;;32
k_賛;kanji;賛;agree;;さん;None;onyomi;;32
k_翌;kanji;翌;the following, following, next;;よく;None;onyomi;;30
k_乏;kanji;乏;scarce;;ぼう;とぼ.しい;onyomi;;30
k_密;kanji;密;secrecy;;みつ;ひそ.か;onyomi;;32
k_食;kanji;食;eat, meal;;しょく;た.べる, く;onyomi;;6
k_蛇;kanji;蛇;snake;;じゃ;へび;kunyomi;;48
k_圏;kanji;圏;range;;けん;None;onyomi;;39
k_績;kanji;績;exploits;;せき;None;onyomi;;32
k_銭;kanji;銭;coin;;せん;ぜに;onyomi;;32
k_込;kanji;込;crowded;;None;こ;kunyomi;;32
k_皇;kanji;皇;emperor;;こう;None;onyomi;;33
k_背;kanji;背;back, height;;はい;せ, そむ.く;onyomi;;30
k_妹;kanji;妹;younger sister, little sister;;まい;いもうと;onyomi;;6
k_墳;kanji;墳;tomb;;ふん;None;onyomi;;50
k_党;kanji;党;group;;とう;None;onyomi;;32
k_暖;kanji;暖;warm;;だん;あたた.かい;onyomi;;32
k_歓;kanji;歓;delight;;かん;None;onyomi;;34
k_雑;kanji;雑;random, miscellaneous;;ざつ, ぞう;None;onyomi;;32
k_興;kanji;興;interest;;きょう, こう;None;onyomi;;32
k_欲;kanji;欲;want;;よく;ほ.しい;onyomi;;32
k_染;kanji;染;dye;;せん;しみ, そ.*, し.みる;onyomi;;32
k_乳;kanji;乳;milk;;にゅう;None;onyomi;;23
k_朝;kanji;朝;morning;;ちょう;あさ;kunyomi;;8
k_机;kanji;机;desk;;None;つくえ;kunyomi;;32
k_厄;kanji;厄;unlucky;;やく;None;onyomi;;35
k_劇;kanji;劇;drama;;げき;None;onyomi;;34
k_豆;kanji;豆;beans;;とう;まめ;onyomi;;34
k_窓;kanji;窓;window;;そう;まど;kunyomi;;33
k_巧;kanji;巧;adept;;こう;うま.い, たく;onyomi;;50
k_湖;kanji;湖;lake;;こ;みずうみ;onyomi;;35
k_簡;kanji;簡;simplicity;;かん;None;onyomi;;33
k_控;kanji;控;abstain;;こう;ひか;kunyomi;;39
k_誌;kanji;誌;magazine;;し;None;onyomi;;33
k_紹;kanji;紹;introduce;;しょう;None;onyomi;;35
k_講;kanji;講;lecture;;こう;None;onyomi;;35
k_政;kanji;政;politics, government;;せい;None;onyomi;;16
k_地;kanji;地;earth, ground;;ち, じ;;onyomi;;6
k_互;kanji;互;mutual;;ご;たが.い;onyomi;;35
k_垂;kanji;垂;dangle, drip;;すい;た.*;onyomi;;33
k_宝;kanji;宝;treasure;;ほう;たから;onyomi;;33
k_伴;kanji;伴;accompany;;はん;ともな.う;onyomi;;38
k_拡;kanji;拡;extend;;かく;ひろ.がる;onyomi;;33
k_干;kanji;干;dry, dry out;;かん;ほ.す, ひ;onyomi;;17
k_汗;kanji;汗;sweat;;かん;あせ;kunyomi;;26
k_灰;kanji;灰;ashes;;かい;はい;kunyomi;;33
k_納;kanji;納;supply;;のう;おさ, なっ;onyomi;;33
k_忠;kanji;忠;loyalty;;ちゅう;None;onyomi;;33
k_宮;kanji;宮;shinto shrine, shrine, palace;;きゅう;みや;kunyomi;;22
k_頭;kanji;頭;head;;ず, とう;あたま;kunyomi;;10
k_園;kanji;園;garden, park;;えん;None;onyomi;;16
k_剣;kanji;剣;sword;;けん;つるぎ;onyomi;;35
k_杉;kanji;杉;cedar;;None;すぎ;kunyomi;;35
k_料;kanji;料;fee, material;;りょう;;onyomi;;13
k_枝;kanji;枝;branch;;し;えだ;onyomi;;34
k_爪;kanji;爪;claw;;そう;つま, つめ;kunyomi;;34
k_盛;kanji;盛;pile, heaps;;せい, じょう;も.る, さか.ん;onyomi;;33
k_砂;kanji;砂;sand;;さ;すな;onyomi;;33
k_肺;kanji;肺;lung;;はい;はい;onyomi;;33
k_志;kanji;志;intention;;し;こころざし;onyomi;;32
k_蔵;kanji;蔵;storehouse;;ぞう;くら;onyomi;;33
k_諸;kanji;諸;various;;しょ;もろ;onyomi;;33
k_攻;kanji;攻;aggression, attack, offence, offense;;こう;せ.める;onyomi;;28
k_却;kanji;却;contrary;;きゃく;かえって;onyomi;;38
k_恩;kanji;恩;kindness;;おん;おん;onyomi;;32
k_蒸;kanji;蒸;steam;;じょう;む.れる, む.らす;onyomi;;33
k_署;kanji;署;government office, political office, office;;しょ;None;onyomi;;17
k_賃;kanji;賃;rent;;ちん;None;onyomi;;33
k_掃;kanji;掃;sweep;;そう;は.く;onyomi;;31
k_巣;kanji;巣;nest;;そう;す;kunyomi;;31
k_液;kanji;液;fluid;;えき;None;onyomi;;32
k_捨;kanji;捨;throw away;;しゃ;す;kunyomi;;32
k_細;kanji;細;thin;;さい;ほそ, こま;kunyomi;;17
k_滴;kanji;滴;drip;;てき;したた.る, しずく;onyomi;;47
k_操;kanji;操;manipulate, chastity;;そう;あやつ.る, みさお;onyomi;;33
k_敬;kanji;敬;respect;;けい;うやま.う;onyomi;;33
k_離;kanji;離;detach;;り;はな.*;onyomi;;31
k_糖;kanji;糖;sugar;;とう;None;onyomi;;33
k_球;kanji;球;sphere, ball;;きゅう;たま;onyomi;;12
k_似;kanji;似;resemble;;ね, じ;に.る;onyomi;;31
k_鍋;kanji;鍋;pot;;None;なべ;kunyomi;;35
k_払;kanji;払;pay;;None;はら;kunyomi;;35
k_崩;kanji;崩;crumble;;ほう;くず.*;onyomi;;37
k_称;kanji;称;title;;しょう;とな.える, たた.える, ほめ.る;onyomi;;38
k_賄;kanji;賄;bribe;;わい;まかな.う;onyomi;;38
k_敗;kanji;敗;failure, fail;;はい;やぶ.れる;onyomi;;17
k_免;kanji;免;excuse;;めん;まぬか.れる;onyomi;;39
k_爆;kanji;爆;explode;;ばく;は.ぜる;onyomi;;37
k_患;kanji;患;afflicted;;かん;わずら.う;onyomi;;37
k_抵;kanji;抵;resist;;てい;None;onyomi;;37
k_埋;kanji;埋;bury;;まい;う;kunyomi;;39
k_醤;kanji;醤;soy sauce;;しょう;None;onyomi;;35
k_並;kanji;並;line up;;へい;なら.*, なみ;onyomi;;28
k_恐;kanji;恐;fear;;きょう;おそ.*, こわ.い;onyomi;;29
k_弾;kanji;弾;bullet;;だん;ひ.く, はず.む, たま;onyomi;;37
k_器;kanji;器;container, vessel;;き;うつわ;onyomi;;13
k_貴;kanji;貴;valuable;;き;とうと.い;onyomi;;34
k_燃;kanji;燃;burn;;ねん;も.*;onyomi;;24
k_念;kanji;念;thought;;ねん;None;onyomi;;14
k_授;kanji;授;instruct;;じゅ;さず.ける;onyomi;;26
k_油;kanji;油;oil;;ゆ;あぶら;onyomi;;35
k_奴;kanji;奴;dude;;ど;やつ;onyomi;;34
k_隷;kanji;隷;slave;;れい;None;onyomi;;34
k_紅;kanji;紅;deep red, crimson;;こう;べに, くれない;onyomi;;34
k_純;kanji;純;pure;;じゅん;None;onyomi;;34
k_幕;kanji;幕;curtain;;まく, ばく;とばり;onyomi;;34
k_芋;kanji;芋;potato;;None;いも;kunyomi;;34
k_雲;kanji;雲;cloud;;うん;くも;kunyomi;;8
k_承;kanji;承;consent;;しょう;うけたまわ.る;onyomi;;34
k_揮;kanji;揮;brandish;;き;None;onyomi;;34
k_損;kanji;損;loss;;そん;そこ.なう;onyomi;;34
k_恥;kanji;恥;shame;;ち;は, はじ;kunyomi;;35
k_推;kanji;推;infer;;すい;お.す;onyomi;;34
k_刻;kanji;刻;carve;;こく;きざ.む;onyomi;;34
k_松;kanji;松;pine, pine tree;;しょう;まつ;kunyomi;;14
k_択;kanji;択;select;;たく;えら.ぶ;onyomi;;38
k_豚;kanji;豚;pork, pig;;とん;ぶた;kunyomi;;26
k_郵;kanji;郵;mail;;ゆう;None;onyomi;;26
k_誤;kanji;誤;mistake;;ご;あやま.*;onyomi;;34
k_彫;kanji;彫;carve;;ちょう;ほ.る;onyomi;;35
k_丼;kanji;丼;rice bowl;;どん;どんぶり;onyomi;;34
k_描;kanji;描;draw;;びょう;か.く, えが.く;onyomi;;38
k_顧;kanji;顧;review;;こ;かえり.みる;onyomi;;40
k_塀;kanji;塀;fence;;へい;None;onyomi;;47
k_算;kanji;算;calculate, calculation;;さん;そろ;onyomi;;10
k_年;kanji;年;year;;ねん;とし;onyomi;;4
k_緒;kanji;緒;together;;しょ;None;onyomi;;38
k_指;kanji;指;finger;;し;ゆび, さ;kunyomi;;11
k_毛;kanji;毛;fur, hair;;もう;け;onyomi;;3
k_緩;kanji;緩;loose;;かん;ゆる;kunyomi;;38
k_場;kanji;場;location, place;;じょう;ば;kunyomi;;8
k_曜;kanji;曜;weekday, day of the week;;よう;None;onyomi;;16
k_柱;kanji;柱;pillar;;ちゅう;はしら;onyomi;;40
k_寝;kanji;寝;lie down, lay down, sleep;;しん;ね;kunyomi;;22
k_功;kanji;功;achievement, accomplishment;;こう;;onyomi;;11
k_者;kanji;者;someone, somebody;;しゃ;もの;onyomi;;8
k_兄;kanji;兄;older brother, big brother, elder brother;;きょう;あに;kunyomi;;3
k_実;kanji;実;truth, reality;;じつ;み;onyomi;;9
k_歌;kanji;歌;song, sing;;か;うた;onyomi;;10
k_組;kanji;組;group, association, team;;そ;くみ;onyomi;;7
k_平;kanji;平;flat, peace;;へい, ひょう, びょう;たいら, ひら;onyomi;;4
k_夜;kanji;夜;night, evening;;や;よ, よる;onyomi;;6
k_恵;kanji;恵;favor;;え;めぐ.*;onyomi;;37
k_賂;kanji;賂;bribe;;ろ;None;onyomi;;38
k_更;kanji;更;again;;こう;さら, ふ;onyomi;;30
k_土;kanji;土;soil, earth, ground, dirt;;ど, と;つち;onyomi;;2
k_州;kanji;州;state, province, county;;しゅう;;onyomi;;6
k_着;kanji;着;wear, arrive;;ちゃく;き, つ;kunyomi;;12
k_下;kanji;下;below, down, under, beneath;;か, げ;した, さが, くだ, お;onyomi;;1
k_避;kanji;避;dodge, avoid;;ひ;さ.ける, よ.ける;onyomi;;38
k_担;kanji;担;carry, bear;;たん;にな.う, かつ.ぐ;onyomi;;24
k_文;kanji;文;writing, sentence;;ぶん, もん;;onyomi;;2
k_働;kanji;働;work, labor, labour;;どう;はたら.*;onyomi;;11
k_道;kanji;道;road, street, path, way;;どう;みち;onyomi;;8
k_租;kanji;租;tariff;;そ;None;onyomi;;46
k_栄;kanji;栄;prosperity, flourish;;えい;さか.える;onyomi;;17
k_田;kanji;田;rice paddy, rice field, field;;でん;た;kunyomi;;2
k_配;kanji;配;distribute;;はい;くば.る;onyomi;;10
k_贈;kanji;贈;presents;;ぞう;おく.*;onyomi;;38
k_康;kanji;康;health;;こう;None;onyomi;;27
k_療;kanji;療;heal;;りょう;None;onyomi;;36
k_満;kanji;満;full;;まん;み;onyomi;;25
k_起;kanji;起;wake up;;き;お;kunyomi;;10
k_宇;kanji;宇;outer space;;う;None;onyomi;;19
k_効;kanji;効;effective;;こう;き.く;onyomi;;25
k_降;kanji;降;descend;;こう;お.りる, ふ.る;onyomi;;34
k_候;kanji;候;climate, candidate;;こう;None;onyomi;;25
k_航;kanji;航;navigation;;こう;None;onyomi;;29
k_購;kanji;購;subscription;;こう;None;onyomi;;30
k_構;kanji;構;set up, care;;こう;かま.*;onyomi;;25
k_存;kanji;存;suppose;;そん, ぞん;None;onyomi;;16
k_薦;kanji;薦;recommend;;せん;すす.*;onyomi;;34
k_強;kanji;強;strong, strength;;きょう;つよ.い;onyomi;;7
k_別;kanji;別;separate;;べつ;わか.*;onyomi;;11
k_確;kanji;確;certain;;かく;たし.か;onyomi;;20
k_刊;kanji;刊;edition;;かん;None;onyomi;;38
k_富;kanji;富;rich;;ふ;と, とみ;onyomi;;31
k_輩;kanji;輩;comrade;;はい;;onyomi;;25
k_内;kanji;内;inside, within;;ない;うち;onyomi;;3
k_寿;kanji;寿;lifespan;;じゅ, す;ことぶき;onyomi;;35
k_繰;kanji;繰;spin;;そう;く;kunyomi;;38
k_需;kanji;需;demand;;じゅ;None;onyomi;;38
k_貿;kanji;貿;trade;;ぼう;None;onyomi;;36
k_及;kanji;及;reach;;きゅう;およ.*;onyomi;;36
k_津;kanji;津;haven;;しん;つ;kunyomi;;36
k_維;kanji;維;maintain;;い;None;onyomi;;36
k_縄;kanji;縄;rope;;じょう;なわ;onyomi;;36
k_姓;kanji;姓;surname, family name;;せい, しょう;None;onyomi;;36
k_滑;kanji;滑;slippery;;かつ;すべ.る, なめ.らか;onyomi;;42
k_伸;kanji;伸;stretch;;しん;の;kunyomi;;36
k_奈;kanji;奈;nara;;な;な;onyomi;;36
k_幅;kanji;幅;width;;ふく;はば;kunyomi;;36
k_樹;kanji;樹;wood;;じゅ;き;onyomi;;41
k_跳;kanji;跳;hop;;ちょう;と.ぶ, は.ねる;onyomi;;37
k_沖;kanji;沖;open sea;;ちゅう;おき;kunyomi;;36
k_伎;kanji;伎;deed;;き;わざ;onyomi;;36
k_摘;kanji;摘;pluck;;てき;つ.む;onyomi;;36
k_核;kanji;核;nucleus;;かく;かく;onyomi;;36
k_踏;kanji;踏;step;;とう;ふ.む;onyomi;;36
k_懸;kanji;懸;suspend;;けん;か.*;onyomi;;38
k_房;kanji;房;cluster;;ぼう;ふさ;onyomi;;38
k_壮;kanji;壮;robust;;そう;None;onyomi;;50
k_絶;kanji;絶;extinction, die out;;ぜつ;た.*;onyomi;;28
k_併;kanji;併;join;;へい;あわ.せる;onyomi;;38
k_託;kanji;託;consign;;たく;かこ.*;onyomi;;38
k_昭;kanji;昭;shining;;しょう;None;onyomi;;37
k_妊;kanji;妊;pregnant;;にん;None;onyomi;;38
k_娠;kanji;娠;pregnant;;しん;None;onyomi;;38
k_旧;kanji;旧;former;;きゅう;None;onyomi;;36
k_盟;kanji;盟;alliance;;めい;None;onyomi;;36
k_扱;kanji;扱;handle;;きゅう;あつか;kunyomi;;38
k_閉;kanji;閉;closed, close, closure;;へい;し, と;onyomi;;33
k_跡;kanji;跡;traces;;せき;あと;onyomi;;37
k_漠;kanji;漠;desert, vague;;ばく;None;onyomi;;33
k_削;kanji;削;whittle down;;さく;けず.る;onyomi;;37
k_調;kanji;調;investigate, tone;;ちょう;しら.べる;onyomi;;10
k_逃;kanji;逃;escape;;とう;に.げる, のが.*, の.*;onyomi;;38
k_騒;kanji;騒;boisterous;;そう;さわ.ぐ;onyomi;;30
k_掲;kanji;掲;display;;けい;かか.げる;onyomi;;37
k_傾;kanji;傾;lean;;けい;かたむ.*;onyomi;;38
k_還;kanji;還;send back;;かん;かえ.る;onyomi;;38
k_絡;kanji;絡;entangle, coil around, entwine;;らく;から.む;onyomi;;19
k_従;kanji;従;obey;;じゅう;したが.う;onyomi;;26
k_均;kanji;均;equal;;きん;ひと.しい;onyomi;;31
k_祉;kanji;祉;welfare;;し;None;onyomi;;39
k_謙;kanji;謙;modesty;;けん;None;onyomi;;39
k_縮;kanji;縮;shrink;;しゅく;ちぢ, ちじ;onyomi;;34
k_当;kanji;当;right, success, correct;;とう;あ.たる;onyomi;;5
k_丸;kanji;丸;circle, circular, round;;がん;まる;kunyomi;;2
k_十;kanji;十;ten;;じゅう;とお.*;onyomi;;1
k_歴;kanji;歴;continuation;;れき;へ.る;onyomi;;19
k_族;kanji;族;tribe, family;;ぞく;;onyomi;;12
k_開;kanji;開;open, opened;;かい;あ.ける, ひら;onyomi;;10
k_薬;kanji;薬;medicine, drug, drugs;;やく;くすり;onyomi;;17
k_泥;kanji;泥;mud;;でい;どろ;onyomi;;31
k_邦;kanji;邦;home country;;ほう;くに;onyomi;;39
k_暮;kanji;暮;livelihood;;ぼ;く.*;onyomi;;33
k_暇;kanji;暇;spare time, free time;;か;ひま;onyomi;;27
k_点;kanji;点;point, decimal, decimal point;;てん;つ.ける;onyomi;;6
k_線;kanji;線;line;;せん;;onyomi;;10
k_救;kanji;救;rescue;;きゅう;すく.う;onyomi;;31
k_渋;kanji;渋;bitter;;じゅう;しぶ.い;onyomi;;39
k_壁;kanji;壁;wall;;へき;かべ;kunyomi;;39
k_斐;kanji;斐;patterned;;い;None;onyomi;;39
k_棋;kanji;棋;chess piece;;き;ご;onyomi;;39
k_菜;kanji;菜;vegetable;;さい;None;onyomi;;31
k_唱;kanji;唱;chant;;しょう;とな.える;onyomi;;40
k_躍;kanji;躍;leap;;やく;おど.る;onyomi;;39
k_吹;kanji;吹;blow;;すい;ふ;kunyomi;;40
k_抑;kanji;抑;suppress;;よく;おさ.える;onyomi;;38
k_駆;kanji;駆;gallop;;く;か;kunyomi;;40
k_稲;kanji;稲;rice plant;;None;いね, いな;kunyomi;;39
k_褒;kanji;褒;praise;;ほう;ほ.める;onyomi;;40
k_欺;kanji;欺;deceit;;ぎ;あざむ.く;onyomi;;47
k_兼;kanji;兼;concurrently;;けん;か.ねる;onyomi;;40
k_巡;kanji;巡;patrol;;じゅん;めぐ.る;onyomi;;40
k_堀;kanji;堀;ditch;;くつ;ほり;kunyomi;;40
k_戒;kanji;戒;commandment;;かい;いまし.める;onyomi;;40
k_携;kanji;携;portable;;けい;たずさ.わる;onyomi;;40
k_敏;kanji;敏;alert;;びん;None;onyomi;;40
k_獲;kanji;獲;seize;;かく;え.る;onyomi;;40
k_乱;kanji;乱;riot;;らん;みだ.す;onyomi;;19
k_透;kanji;透;transparent;;とう;す.ける;onyomi;;40
k_預;kanji;預;deposit;;よ;あず.ける;onyomi;;30
k_誉;kanji;誉;honor;;よ;ほ.める;onyomi;;40
k_鈴;kanji;鈴;buzzer;;りん;すず;onyomi;;39
k_永;kanji;永;eternity;;えい;None;onyomi;;32
k_書;kanji;書;write, writing;;しょ;か.く;onyomi;;16
k_湯;kanji;湯;hot water;;とう;ゆ;kunyomi;;12
k_導;kanji;導;lead;;どう;みちび.く;onyomi;;23
k_蜜;kanji;蜜;honey;;みつ;None;onyomi;;41
k_徹;kanji;徹;penetrate;;てつ;てっ.する;onyomi;;41
k_揚;kanji;揚;hoist;;よう;あげ;onyomi;;42
k_我;kanji;我;i, me;;が;われ;onyomi;;26
k_瀬;kanji;瀬;rapids, shallows;;らい;せ;kunyomi;;41
k_措;kanji;措;set aside;;そ;None;onyomi;;41
k_桃;kanji;桃;peach;;None;もも;kunyomi;;44
k_包;kanji;包;wrap;;ほう;つつ.み, くる.む;onyomi;;41
k_撤;kanji;撤;withdrawal;;てつ;None;onyomi;;41
k_防;kanji;防;prevent, prevention;;ぼう;ふせ.ぐ;onyomi;;20
k_蛍;kanji;蛍;firefly;;けい;ほたる;kunyomi;;41
k_至;kanji;至;attain;;し;いた.る;onyomi;;41
k_墟;kanji;墟;ruins;;きょ;None;onyomi;;41
k_蜂;kanji;蜂;bee;;ほう;はち;kunyomi;;41
k_虎;kanji;虎;tiger;;こ;とら;kunyomi;;41
k_測;kanji;測;measure;;そく;はか.る;onyomi;;35
k_垣;kanji;垣;hedge, fence;;None;かき;kunyomi;;43
k_硬;kanji;硬;stiff;;こう;かた.い;onyomi;;45
k_郷;kanji;郷;hometown;;きょう;None;onyomi;;41
k_闘;kanji;闘;struggle;;とう;たたか.う;onyomi;;37
k_完;kanji;完;perfect;;かん;None;onyomi;;14
k_価;kanji;価;value;;か;あたい;onyomi;;22
k_艦;kanji;艦;warship;;かん;None;onyomi;;41
k_桜;kanji;桜;sakura, cherry tree;;None;さくら;kunyomi;;32
k_犯;kanji;犯;crime;;はん;おか.す;onyomi;;20
k_炭;kanji;炭;charcoal;;たん;すみ;onyomi;;41
k_潜;kanji;潜;conceal;;せん;くぐ.る, ひそ.める, もぐ.る;onyomi;;41
k_仁;kanji;仁;humanity;;じん;None;onyomi;;41
k_拳;kanji;拳;fist;;けん;こぶし;onyomi;;41
k_鉱;kanji;鉱;mineral;;こう;あらがね;onyomi;;41
k_輪;kanji;輪;wheel, ring, loop;;りん;わ;onyomi;;13
k_将;kanji;将;commander;;しょう;None;onyomi;;36
k_陰;kanji;陰;shade;;いん;かげ;onyomi;;45
k_衣;kanji;衣;clothes;;い, え;ころも;onyomi;;41
k_枠;kanji;枠;frame;;None;わく;kunyomi;;39
k_偽;kanji;偽;fake;;ぎ;にせ, いつわ.る;onyomi;;41
k_侵;kanji;侵;invade;;しん;おか.す;onyomi;;41
k_棄;kanji;棄;abandon;;き;None;onyomi;;41
k_処;kanji;処;deal with;;しょ;None;onyomi;;28
k_泉;kanji;泉;spring, fountain;;せん;いずみ;onyomi;;12
k_髪;kanji;髪;hair;;はつ;かみ;kunyomi;;44
k_梨;kanji;梨;pear;;None;なし;kunyomi;;44
k_晴;kanji;晴;clear up;;せい;は;kunyomi;;15
k_隆;kanji;隆;prosperity;;りゅう;None;onyomi;;39
k_拠;kanji;拠;based on;;きょ;よ.る;onyomi;;41
k_汚;kanji;汚;dirty;;お;よご, きたな;onyomi;;32
k_職;kanji;職;employment;;しょく;None;onyomi;;23
k_情;kanji;情;feeling, emotion;;じょう;なさけ;onyomi;;13
k_遜;kanji;遜;humble;;そん;したが.う;onyomi;;41
k_狭;kanji;狭;narrow;;きょう;せま, せば;kunyomi;;24
k_素;kanji;素;element;;す, そ;None;onyomi;;21
k_噌;kanji;噌;boisterous;;そ;None;onyomi;;35
k_漂;kanji;漂;drift;;ひょう;ただよ.う;onyomi;;50
k_福;kanji;福;luck, fortune;;ふく;;onyomi;;13
k_相;kanji;相;mutual;;そう, しょう;あい;onyomi;;9
k_利;kanji;利;profit, benefit, advantage;;り;き.く;onyomi;;11
k_賀;kanji;賀;congratulations;;が;None;onyomi;;22
k_時;kanji;時;time, o'clock, hour;;じ;とき;onyomi;;7
k_墓;kanji;墓;grave;;ぼ;はか;onyomi;;31
k_俳;kanji;俳;haiku;;はい;None;onyomi;;23
k_到;kanji;到;arrival;;とう;None;onyomi;;42
k_克;kanji;克;overcome;;こく;None;onyomi;;42
k_稼;kanji;稼;earnings;;か;かせ.ぐ;onyomi;;45
k_床;kanji;床;floor;;しょう;ゆか, とこ;onyomi;;42
k_思;kanji;思;think, thought;;し;おも.う;onyomi;;6
k_哲;kanji;哲;philosophy;;てつ;None;onyomi;;42
k_妨;kanji;妨;obstruct, impede;;ぼう;さまた.げる;onyomi;;20
k_僕;kanji;僕;i, me;;ぼく;None;onyomi;;44
k_溝;kanji;溝;gutter;;こう;みぞ;onyomi;;45
k_演;kanji;演;perform, performance;;えん;None;onyomi;;23
k_奮;kanji;奮;stirred up;;ふん;ふる.*;onyomi;;50
k_握;kanji;握;grip;;あく;にぎ.る;onyomi;;42
k_掘;kanji;掘;dig;;くつ;ほ.る;onyomi;;42
k_弧;kanji;弧;arc;;こ;None;onyomi;;42
k_滝;kanji;滝;waterfall;;None;たき;kunyomi;;45
k_墨;kanji;墨;black ink, ink;;None;すみ;kunyomi;;46
k_丘;kanji;丘;hill;;きゅう;おか;onyomi;;44
k_募;kanji;募;recruit;;ぼ;つの.る;onyomi;;37
k_暫;kanji;暫;temporarily;;ざん;しばら.く;onyomi;;42
k_仰;kanji;仰;look up to;;ぎょう;あお.ぐ;onyomi;;50
k_珍;kanji;珍;rare;;ちん;めずら.しい;onyomi;;43
k_泊;kanji;泊;overnight;;はく;と.まる;onyomi;;42
k_枢;kanji;枢;hinge;;すう;からくり;onyomi;;42
k_析;kanji;析;analysis;;せき;None;onyomi;;42
k_斗;kanji;斗;ladle, big dipper;;と;None;onyomi;;44
k_籍;kanji;籍;enroll;;せき;None;onyomi;;43
k_雷;kanji;雷;thunder;;らい;かみなり;onyomi;;44
k_匹;kanji;匹;small animal, small animal counter;;;ひき;kunyomi;;44
k_網;kanji;網;netting;;もう;あみ;onyomi;;42
k_糾;kanji;糾;twist;;きゅう;None;onyomi;;42
k_範;kanji;範;example;;はん;None;onyomi;;42
k_焦;kanji;焦;char;;しょう;こ.*, あせ.*;onyomi;;42
k_潟;kanji;潟;lagoon;;せき;かた;kunyomi;;42
k_貢;kanji;貢;tribute;;こう;みつ.ぐ;onyomi;;43
k_狂;kanji;狂;lunatic, crazy;;きょう;くる.*;onyomi;;45
k_賭;kanji;賭;gamble;;None;か;kunyomi;;45
k_誰;kanji;誰;who;;None;だれ;kunyomi;;43
k_竜;kanji;竜;dragon;;りゅう;たつ;onyomi;;44
k_威;kanji;威;majesty;;い;None;onyomi;;43
k_沈;kanji;沈;sink;;ちん;しず.*;onyomi;;43
k_摩;kanji;摩;chafe;;ま;さす.る;onyomi;;43
k_余;kanji;余;surplus, excess;;よ;あま.る;onyomi;;20
k_娯;kanji;娯;recreation;;ご;None;onyomi;;44
k_缶;kanji;缶;tin can, can;;かん;None;onyomi;;44
k_笠;kanji;笠;conical hat;;None;かさ;kunyomi;;44
k_寸;kanji;寸;measurement;;すん;None;onyomi;;44
k_寮;kanji;寮;dormitory;;りょう;None;onyomi;;46
k_裸;kanji;裸;naked;;ら;はだか;onyomi;;45
k_鈍;kanji;鈍;dull;;どん;にぶ.い, のろ.い;onyomi;;46
k_臭;kanji;臭;stinking, stinky, smelly;;しゅう;くさ;kunyomi;;20
k_姫;kanji;姫;princess;;None;ひめ;kunyomi;;44
k_良;kanji;良;good;;りょう;よ, い;kunyomi;;11
k_木;kanji;木;tree, wood;;もく;き, こ;onyomi;;2
k_多;kanji;多;many, much, lots of;;た;おお.い;onyomi;;5
k_塾;kanji;塾;cram school;;じゅく;None;onyomi;;45
